,message,lebel
2728,Urgent Please call 09066612661 landline . ï¿½5000 cash luxury 4 * Canary Islands Holiday await collection . & Cs SAE award . 20M12AQ . 150ppm . 16+ ï¿½ï¿½ï¿½,1
2729,"Urgent ! Please call 09066612661 landline , complimentary 4 * Lux Costa Del Sol holiday ï¿½1000 CASH await collection . ppm 150 SAE & Cs James 28 , EH74RR",1
2730,havent lei .. Next mon ?,0
2731,Mm feeling sleepy . today shall get dear,0
2732,dare stupid . wont tell anything . Hear wont talk : - .,0
2733,ï¿½_ noe ben going ?,0
2734,mag meeting avo point ?,0
2735,meant middle left right ?,0
2736,Really ? crashed cuddled sofa .,0
2737,Hi Chachi tried calling u unable reach u .. Pl give missed cal u c tiz msg Kanagu,0
2738,"sent price mean & lt ; # & gt ; g ,",0
2739,much buzy,0
2740,Nothing . ...,0
2741,n't know u u n't know . Send CHAT 86688 let 's find ! 150p/Msg rcvd . HG/Suite342/2Lands/Row/W1J6HL LDN . 18 year .,1
2742,* working ringing u thing whole houseful screaming brat * pulling hair ! Loving u,0
2743,family responding anything . room went home diwali one called coming . make feel like died .,0
2744,"Tick , tick , tick ... Babe",0
2745,R ï¿½_ going 4 today 's meeting ?,0
2746,K da : ) many page want ?,0
2747,Ya now.onion roast .,0
2748,Send number give reply tomorrow morning said like ok,0
2749,said . problem . . Let know .,0
2750,Ok tell half hr b4 u come need 2 prepare .,0
2751,Play w computer ? Aiyah tok 2 u lor ?,0
2752,Sat right ? Okay thanks ...,0
2753,"Derp . worse , dude always want party dude file complaint three drug abuser life",0
2754,Ok Chinese food way . get fat 're paying lipo .,0
2755,r outside already .,0
2756,good trip . Watch . Remember get back must decide easter .,0
2757,Yo watching movie netflix,0
2758,time . Iï¿½ï¿½ï¿½m prob 3,0
2759,"meh ? Thgt clash ... Really ah , dun mind ... dun seen lost weight ... Gee ...",0
2760,dont thnk wrong calling u,0
2761,sure night menu . . . know noon menu,0
2762,ARR birthday today : ) wish get oscar .,0
2763,"Say slowly . ? GOD , LOVE & amp ; NEED , CLEAN HEART BLOOD.Send Ten special people & amp ; u c miracle tomorrow , , pls , pls ...",0
2764,"Open rebtel firefox . load put plus sign user name place , show two number . lower number number . pick number pin display okay !",0
2765,picking various point,0
2766,Married local woman looking discreet action ! 5 real match instantly phone . Text MATCH 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,1
2767,Wow v v impressed . fun shopping !,0
2768,way ur home,0
2769,Burger King - Wan na play footy top stadium ? Get 2 Burger King 1st Sept go Large Super Coca-Cola walk winner,1
2770,problem . Talk later,0
2771,ur si ?,0
2772,Still customer place,0
2773,come take little time child afraid dark become teenager want stay night ?,0
2774,"Dude u knw also telugu .. thts gud .. k , gud nyt ..",0
2775,confirm eating esplanade ?,0
2776,Send id password,0
2777,Kind . Took garage . Centre part exhaust need replacing . Part ordered n taking fixed tomo morning .,0
2778,"ur chance win ï¿½250 cash every wk TXT : ACTION 80608 . 's & C 's www.movietrivia.tv custcare 08712405022 , 1x150p/wk .",1
2779,Well might come ...,0
2780,Long quit . get like 5 minute day .,0
2781,likely called Mittelschmertz . Google . dont paracetamol dont worry go .,0
2782,Well right 'm gon na get check today 's steam sales/pee text want come get,0
2783,"arrived , see couple day & lt ; 3",0
2784,"K , wat tht incident ?",0
2785,Yeah get unlimited,0
2786,cThen thk shd b enuff .. Still got conclusion n content pg n reference .. 'll b da content pg n cover pg ..,0
2787,"Forgot take 3 year shower , sorry . at/your phone dead yet ?",0
2788,ï¿½ï¿½ got wat buy tell u ï¿½_ need come .,0
2789,big .. | God bring success .,0
2790,Uï¿½Ûªve Bin Awarded ï¿½50 Play 4 Instant Cash . Call 08715203028 Claim . EVERY 9th Player Wins Min ï¿½50-ï¿½500 . OptOut 08718727870,1
2791,"ï¿½ï¿½_ r stayin extra week , back next wed. rugby weekend ? Hi , c u soon \ `` ham ``",0
2792,campus . library ?,0
2793,"affidavit say & lt ; # & gt ; E Twiggs St , division g , courtroom & lt ; # & gt ; , & lt ; TIME & gt ; . 'll double check text tomorrow",0
2794,creep ? ; _ ;,0
2795,Tell friend plan Valentines day @ & lt ; URL & gt ;,0
2796,get ten billion call text help god,0
2797,Purity friendship two smiling reading forwarded message .. smiling seeing name . Gud evng musthu,0
2798,'ve told 've returned . order .,0
2799,"House-Maid murderer , coz man murdered & lt ; # & gt ; th January .. public holiday govt.instituitions closed , including post office ..",0
2800,Depends u going lor .,0
2801,smile right go world wonder smiling think crazy keep away ... * grin *,0
2802,FreeMsg > FAV XMAS TONES ! Reply REAL,1
2803,Lil fever : ) fine : ),0
2804,think 's still car,0
2805,?,0
2806,December ! mobile 11mths+ ? entitled update latest colour camera mobile Free ! Call Mobile Update Co FREE 08002986906,1
2807,Yes princess ! want catch big strong hand ...,0
2808,Oh yeah forgot . U take 2 shopping .,0
2809,Mm asked call radio,0
2810,Thinkin someone good . drug,0
2811,"Say slowly . ? GOD , LOVE & amp ; NEED , CLEAN HEART BLOOD.Send Ten special people & amp ; u c miracle tomorrow , , pls , pls ...",0
2812,"Enjoy shower possessiveness poured u ur loved one , bcoz world lie , golden gift loved truly ..",0
2813,"Alright 're sure , let know 're leaving",0
2814,lasting much 2 hour . might get lucky .,0
2815,Genius 's . brother . Pls send number skype .,0
2816,"Gr8 Poly tone 4 mob direct 2u rply POLY TITLE 8007 eg POLY BREATHE1 Titles : CRAZYIN , SLEEPINGWITH , FINEST , YMCA : getzed.co.uk POBox365O4W45WQ 300p",1
2817,Thk em find wtc far ... Weiyi goin ... E rest dunno yet ... R ur goin 4 dinner den might b able join ...,0
2818,n't forget owns 's private property ... good boy always .. * passionate kiss *,0
2819,INTERFLORA - ï¿½ï¿½It 's late order Interflora flower christmas call 0800 505060 place order Midnight tomorrow .,0
2820,Oh god .. taken teeth ? paining,0
2821,ROMCAPspam Everyone around responding well presence since warm outgoing . bringing real breath sunshine .,1
2822,u ask darren go n pick u lor ... oso sian tmr haf 2 meet lect ...,0
2823,need buy lunch .. eat maggi mee ..,0
2824,"Congratulations - Thanks good friend U ï¿½2,000 Xmas prize . 2 claim easy , call 08712103738 ! 10p per minute . BT-national-rate",1
2825,Ok lor ...,0
2826,"Oh right , ok . 'll make sure load work day ! got really nasty cough today dry n shot really help !",0
2827,Wife.how knew time murder exactly,0
2828,Send logo 2 ur lover - 2 name joined heart . Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 87077 Yahoo ! POBox36504W45WQ TxtNO 4 ad 150p .,1
2829,Howz person story,0
2830,Thanx 4 sending home ...,0
2831,normally hot mail . Com see !,0
2832,"'ve tkts EURO2004 CUP FINAL ï¿½800 CASH , collect CALL 09058099801 b4190604 , POBOX 7876150ppm",1
2833,U sick still go shopping ?,0
2834,"Ya well fine . , BBD ( pooja ) full pimple .. even become quite black .. ur rite cold , wearing sweatter ..",0
2835,Nice.nice.how working ?,0
2836,1 's reach home call .,0
2837,trying find Chinese food place around,0
2838,"Easy mate , * guess quick drink bit ambitious .",0
2839,BABE ! ! ! miiiiiiissssssssss ! need ! ! ! crave ! ! ! : - ( ... Geeee ... 'm sad without babe ... love ...,0
2840,Ok thanx ...,0
2841,aathi .. dear ..,0
2842,"Tunji , 's queen ? . wishing great day . Abiola .",0
2843,Today iZ Yellow rose day . u love frndship give 1 misscall & amp ; send ur frndZ & amp ; See many miss call u get . u get 6missed U marry ur Lover .,0
2844,class hour . Sorry,0
2845,Wat time u finish ur lect today ?,0
2846,"Free-message : Jamster ! Get crazy frog sound ! poly text MAD1 , real text MAD2 88888 . 6 crazy sound 3 GBP/week ! 16+only ! & C 's apply",1
2847,"Sad story Man - Last week b'day . Wife did'nt wish . Parents forgot n Kids . went work . Even Colleagues wish . entered cabin PA said , `` Happy B'day Boss ! ! `` . felt special . askd 4 lunch . lunch invited apartment . went . said , `` u mind go bedroom minute ? `` `` OK `` , sed sexy mood . came 5 minuts latr wid cake ... n Wife , Parents , Kidz , Friends n Colleagues . screaming .. SURPRISE ! ! waiting sofa .. ... ..... ' NAKED ... !",0
2848,"CHANCE REALITY FANTASY SHOW call = 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national = rate call",1
2849,'s fine . Good hear . dear ? Happy new year oh .,0
2850,going wipro interview today ?,0
2851,tall princess ?,0
2852,doubt could handle 5 time per night case ...,0
2853,Haha ... Hope ï¿½_ hear receipt sound ... Gd luck !,0
2854,gon na death . 'm gon na leave note say robs fault . Avenge .,0
2855,"Japanese Proverb : one , U , none , U must Indian version : one , LET .. none , LEAVE ! ! finally Kerala version : one , Stop .. none , Make strike ...",0
2856,Today 'm workin free oso ... Gee ... Thgt u workin ur fren 's shop ?,0
2857,life face choice toss coin becoz settle question coin air U know heart hoping . Gudni8,0
2858,"know god created gap finger .. ? , One made come & amp ; fill gap holding hand LOVE .. !",0
2859,want kiss feel next,0
2860,happy saying,0
2861,Adult 18 Content video shortly,1
2862,"Ok would b lovely , u r sure . Think wot u want , drinkin , dancin , eatin , cinema , , , ... u ! Wot ?",0
2863,'m saying n't explicitly told nora know someone 'm probably gon na bother,0
2864,say hi get as back south tampa ( preferably kegger ),0
2865,Smith waste da.i wan na gayle .,0
2866,"Mum , 've sent many many message since got . want know actually getting . enjoy rest day .",0
2867,"Aight , tomorrow around & lt ; # & gt ;",0
2868,"House-Maid murderer , coz man murdered & lt ; # & gt ; th January .. public holiday govt.instituitions closed , including post office .. understand ?",0
2869,"CHANCE REALITY FANTASY SHOW call = 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national = rate call .",1
2870,actually first time . went bed long spoke . Woke 7 . night ?,0
2871,See !,0
2872,dont understand message .,0
2873,Crucify c s. told earlier .,0
2874,"Idk . keep saying 're , since moved , keep butting head freedom vs. responsibility . 'm tired . much shit deal 'm barely keeping together get added .",0
2875,Fuck cedar key fuck ( come anyway tho ),0
2876,twenty past five said train durham already coz reserved seat,0
2877,"Hey Boys . Want hot XXX pic sent direct 2 ur phone ? Txt PORN 69855 , 24Hrs free 50p per day . stop text STOPBCM SF WC1N3XX",1
2878,U still painting ur wall ?,0
2879,"Last Chance ! Claim ur ï¿½150 worth discount voucher today ! Text SHOP 85023 ! SavaMob , offer mobile ! Cs SavaMob POBOX84 , M263UZ . ï¿½3.00 Sub . 16",1
2880,Printer cool . mean groovy . Wine groovying,0
2881,Hi Harish 's rent transfred ur Acnt .,0
2882,Anything lor coming ?,0
2883,Cbe really good nowadays : ) lot shop showroom : ) city shaping good .,0
2884,ï¿½ï¿½ still attending da talk ?,0
2885,probs hon ! u doinat mo ?,0
2886,K 'll take care,0
2887,take n't phone callon Friday . assume wo n't year ?,0
2888,battery low babe,0
2889,Shuhui bought ron 's present 's swatch watch ...,0
2890,"Yeah 's quite bit left , 'll swing tomorrow get",0
2891,Babe ? said 2 hour 's almost 4 ... internet ?,0
2892,K 'll sure get noon see 's,0
2893,K ... k ... yesterday cbe .,0
2894,Went ganesh dress shop,0
2895,"pdate_Now - Double min 1000 txts Orange tariff . Latest Motorola , SonyEricsson & Nokia & Bluetooth FREE ! Call MobileUpd8 08000839402 call2optout/ ! YHL",1
2896,ï¿½ï¿½ collecting ur laptop going configure da setting izzit ?,0
2897,r @ home come within 5 min,0
2898,"Aight , 8 latest , probably closer 7 . jay tyler two trip ?",0
2899,Come aftr & lt ; DECIMAL & gt ; .. cleaning house,0
2900,Ur cash-balance currently 500 pound - maximize ur cash-in send CASH 86688 150p/msg . CC : 08718720201 PO BOX 114/14 TCR/W1,1
2901,"Bill , : letter . iï¿½Ûªm expecting one orange isnï¿½Ûªt bill may still say orange .",0
2902,Tell pa. pain de .,0
2903,HI DARLIN HOPE NICE NIGHT WISH COME CANT WAIT SEE LOVE FRAN PS WANT DIRTY ANAL SEX WANT 10 MAN GANG BANG,0
2904,"Ha . donï¿½ï¿½ï¿½t know either . clever simple thing pear day , perfect christmas .",0
2905,Helloooo ... Wake .. ! \Sweet\ `` \ `` morning\ `` \ `` welcomes\ `` \ `` You\ `` \ `` Enjoy\ `` \ `` Day\ `` \ `` full joy\ `` .. \ `` GUD MRNG\ `` . ``,0
2906,ALRITE,0
2907,must sit around wait summer day celebrate . magical sight world dressed white . Oooooh let snow .,0
2908,URGENT ! Mobile number awarded ï¿½2000 prize GUARANTEED . Call 09058094454 land line . Claim 3030 . Valid 12hrs,1
2909,guy go see movie side .,0
2910,"Sorry , meeting 'll call later",0
2911,n't tell ... 'm thinking . Plus 's going stop run,0
2912,Kindly send one flat & lt ; DECIMAL & gt ; today .,0
2913,Sorry ! U unsubscribe yet . MOB offer package min term 54 week > pls resubmit request expiry . Reply THEMOB HELP 4 info,1
2914,Nothing lor ... bit bored ... dun u go home early 2 sleep today ...,0
2915,time tell friend around ?,0
2916,Yes . fine . Love . safe .,0
2917,Thanks chikku .. : - ) gud nyt : - *,0
2918,xy ur car u picking ?,0
2919,"Thanx 4 time weï¿½ï¿½ve spent 2geva , bin mint ! Ur Baby want u ! xxxx",0
2920,"Yo , way could pick something tonight ?",0
2921,'ve sent . send .,0
2922,Fine simply sitting .,0
2923,Thts god 's gift bird human hav natural gift frm god ..,0
2924,coming day class .,0
2925,Im done . studyn library,0
2926,Ok ... U enjoy ur show ...,0
2927,Anything ...,0
2928,wuld without baby ? thought alone mite break donï¿½ï¿½t wan na go crazy everyboy need lady xxxxxxxx,0
2929,Wat 's dear ? Sleeping ah ?,0
2930,Hi ' Test & lt ; # & gt ; rd ....,0
2931,2 % student solved CAT question 'xam ... 5+3+2= & lt ; # & gt ; 9+2+4= & lt ; # & gt ; 8+6+3= & lt ; # & gt ; 7+2+5= ? ? ? ? ? Tell answer u r brilliant ... 1thing.i got answr .,0
2932,Yo know anyone & lt ; # & gt ; otherwise able buy liquor ? guy flaked right n't get hold somebody 4 loko night,0
2933,Yup n fren lor . 'm meeting fren 730 .,0
2934,"Yeah , got one lined u",0
2935,stop wondering \wow ever going stop tm'ing ? ! \ `` tm whenever want MINE ... * laugh * ``,0
2936,Lol yep yesterday . Already got fireplace . another icon sitting .,0
2937,Hey 've booked pilate yoga lesson already ... Haha,0
2938,ok. happen behave like,0
2939,1 new message . Please call 08712400200 .,1
2940,supervisor find 4 one lor thk student . havent ask yet . Tell u aft ask .,0
2941,"Hello . news job , making wait fifth week ! Yeah im woozles weasel ... exeter still , home 3 .",0
2942,message .. responce .. happend ?,0
2943,currently message awaiting collection . collect message call 08718723815 .,1
2944,"Hey babe , sorry n't get sooner . Gary come fix cause think know n't go far Ptbo say cost & lt ; # & gt ; buck . n't know might cheaper find someone ? n't second hand machine right , let know want babe",0
2945,make 3 ! 4 fuck sake ? ! x,0
2946,Leave . U always ignorant .,0
2947,Nope 'll b going 2 sch fri quite early lor co mys si got paper da morn : - ),0
2948,bruce b down & amp ; fletcher,0
2949,? said would woke ... : - (,0
2950,Hey free call .,0
2951,Tell who pls : - ),0
2952,"URGENT ! mobile awarded ï¿½1,500 Bonus Caller Prize 27/6/03 . final attempt 2 contact U ! Call 08714714011",1
2953,"Think might give miss . teaching til twelve , lecture two . Damn working thing .",0
2954,Id check 's like 1 bowl worth left,0
2955,Yes many sweet,0
2956,would 'm still cozy . exhausted last night.nobody went school work . Everything closed .,0
2957,U secret admirer . REVEAL think U R special . Call 09065174042 . opt Reply REVEAL STOP . 1.50 per msg recd . Cust care 07821230901,1
2958,Buzzzz ! * grin * buzz as ? Buzz chest ? Buzz cock ? keep phone ? vibrator ? feel shake ?,0
2959,Sir send group mail check .,0
2960,'m da intro cover energy trend n pro n con ... Brief description nuclear fusion n oso brief history iter n jet got abt 7 n half page ..,0
2961,\NONE ! NOWHERE IKNO DOESDISCOUNT ! SHITINNIT\ `` ``,0
2962,dont know jabo abi .,0
2963,"ever notice 're driving , anyone going slower idiot everyone driving faster maniac ?",0
2964,yet .. ya sapna aunty manege y'day hogidhe .. chinnu full weak swalpa black agidhane ..,0
2965,"good , baby ? : )",0
2966,NEFT Transaction reference number & lt ; # & gt ; Rs . & lt ; DECIMAL & gt ; credited beneficiary account & lt ; # & gt ; & lt ; TIME & gt ; : & lt ; # & gt ;,0
2967,"Mostly sport type .. lyk footbl , crckt ..",0
2968,head dey swell oh . Thanks making day,0
2969,U make fb list,0
2970,Height Confidence : Aeronautics professor wer calld & amp ; wer askd 2 sit aeroplane . Aftr sat wer told dat plane w made student . Dey hurried plane .. Bt 1 didnt move ... said : \if made student,0
